split,episode,steps,ep_return,clear_rate_buy,clear_rate_sell,loss,eps,beta
train,342,96,-2341.4195809172784,51.78571428571429,55.00000000000001,296.0765686035156,0.7260960000001262,0.8324799999996323
val,342,96,13232.1492725601,nan,nan,nan,nan,nan
train,343,96,9929.785986009383,90.9090909090909,80.95238095238095,317.8199768066406,0.7251840000001266,0.8339199999996311
val,343,96,10985.618843085875,nan,nan,nan,nan,nan
train,344,96,1221.2029925857394,61.111111111111114,63.33333333333333,293.715576171875,0.724272000000127,0.8353599999996298
val,344,96,2486.8056505836184,nan,nan,nan,nan,nan
train,345,96,-1645.5479616313476,44.44444444444444,46.666666666666664,182.1952362060547,0.7233600000001275,0.8367999999996286
val,345,96,3493.43823179823,nan,nan,nan,nan,nan
train,346,96,320.46302541785235,30.76923076923077,62.65060240963856,90.73094940185547,0.7224480000001279,0.8382399999996274
val,346,96,3188.9688723846857,nan,nan,nan,nan,nan
train,347,96,17.564659050893894,32.25806451612903,43.07692307692308,120.40478515625,0.7215360000001283,0.8396799999996262
val,347,96,-38.182199959802176,nan,nan,nan,nan,nan
train,348,96,2281.7713819501637,68.42105263157895,41.55844155844156,192.37869262695312,0.7206240000001287,0.841119999999625
val,348,96,2107.3287565114238,nan,nan,nan,nan,nan
train,349,96,6735.412348280322,0.0,41.66666666666667,520.6006469726562,0.7197120000001291,0.8425599999996237
val,349,96,591.6528900945526,nan,nan,nan,nan,nan
train,350,96,1550.081515348386,52.17391304347826,49.31506849315068,287.4602966308594,0.7188000000001296,0.8439999999996225
val,350,96,1787.4022940319608,nan,nan,nan,nan,nan
train,351,96,5926.9580534988,71.11111111111111,60.78431372549019,280.64215087890625,0.71788800000013,0.8454399999996213
val,351,96,375.50194968866793,nan,nan,nan,nan,nan
train,352,96,3235.2505328111515,50.0,47.87234042553192,74.20271301269531,0.7169760000001304,0.84687999999962
val,352,96,-3690.719539929558,nan,nan,nan,nan,nan
train,353,96,-1121.6099372901149,37.93103448275862,46.26865671641791,75.70550537109375,0.7160640000001308,0.8483199999996188
val,353,96,476.11688957504646,nan,nan,nan,nan,nan
train,354,96,-1063.5851231299132,30.76923076923077,43.859649122807014,265.29998779296875,0.7151520000001312,0.8497599999996176
val,354,96,-4856.453004978991,nan,nan,nan,nan,nan
train,355,96,14519.574371637113,63.829787234042556,65.3061224489796,339.794189453125,0.7142400000001317,0.8511999999996164
val,355,96,238.71604242434358,nan,nan,nan,nan,nan
train,356,96,3428.498207389782,32.78688524590164,40.0,159.96380615234375,0.7133280000001321,0.8526399999996152
val,356,96,13586.220985235703,nan,nan,nan,nan,nan
train,357,96,-6908.784016606805,25.0,30.681818181818183,369.760009765625,0.7124160000001325,0.8540799999996139
val,357,96,5054.143782620628,nan,nan,nan,nan,nan
train,358,96,11536.364997887955,100.0,59.57446808510638,192.44830322265625,0.7115040000001329,0.8555199999996127
val,358,96,22.50054545760588,nan,nan,nan,nan,nan
train,359,96,6009.348676332973,87.5,33.75,399.5155334472656,0.7105920000001333,0.8569599999996115
val,359,96,8844.072273062857,nan,nan,nan,nan,nan
train,360,96,-173.24719636224296,58.139534883720934,33.9622641509434,136.7730255126953,0.7096800000001338,0.8583999999996103
val,360,96,16043.761457031087,nan,nan,nan,nan,nan
train,361,96,-3346.0297692537038,50.0,50.0,449.575439453125,0.7087680000001342,0.859839999999609
val,361,96,25577.513748607715,nan,nan,nan,nan,nan
train,362,96,2117.5593737964527,90.625,59.375,250.10720825195312,0.7078560000001346,0.8612799999996078
val,362,96,-4076.0689780741477,nan,nan,nan,nan,nan
train,363,96,1496.802003664907,46.875,53.125,125.60003662109375,0.706944000000135,0.8627199999996066
val,363,96,4976.567770009809,nan,nan,nan,nan,nan
train,364,96,-1145.5496923764226,47.88732394366197,52.0,247.36196899414062,0.7060320000001354,0.8641599999996054
val,364,96,-283.1540458197656,nan,nan,nan,nan,nan
train,365,96,-774.2159240264232,54.54545454545454,62.35294117647059,162.77960205078125,0.7051200000001359,0.8655999999996041
val,365,96,-1602.804029008557,nan,nan,nan,nan,nan
train,366,96,-752.6541737794765,61.904761904761905,52.0,172.82058715820312,0.7042080000001363,0.8670399999996029
val,366,96,-7251.380002965393,nan,nan,nan,nan,nan
train,367,96,12106.882665741154,65.95744680851064,55.10204081632652,181.3604736328125,0.7032960000001367,0.8684799999996017
val,367,96,-2626.56701862338,nan,nan,nan,nan,nan
train,368,96,960.1443220582539,41.66666666666667,31.666666666666664,469.847412109375,0.7023840000001371,0.8699199999996005
val,368,96,-2281.6920045601005,nan,nan,nan,nan,nan
train,369,96,12338.42610256302,65.51724137931035,67.16417910447761,296.97406005859375,0.7014720000001375,0.8713599999995992
val,369,96,-7217.303192912866,nan,nan,nan,nan,nan
train,370,96,-5933.876410240105,60.0,40.65934065934066,314.1111755371094,0.700560000000138,0.872799999999598
val,370,96,3795.6964800625155,nan,nan,nan,nan,nan
train,371,96,-19.972227422251393,14.285714285714285,64.0,150.50173950195312,0.6996480000001384,0.8742399999995968
val,371,96,-686.5522393262204,nan,nan,nan,nan,nan
train,372,96,-8104.565480673728,70.96774193548387,67.6923076923077,386.2181091308594,0.6987360000001388,0.8756799999995956
val,372,96,642.921833353246,nan,nan,nan,nan,nan
train,373,96,-74.31987523133239,25.0,57.608695652173914,144.93374633789062,0.6978240000001392,0.8771199999995943
val,373,96,-2707.6014081608964,nan,nan,nan,nan,nan
train,374,96,15797.590027976472,40.0,27.631578947368425,322.75177001953125,0.6969120000001396,0.8785599999995931
val,374,96,12796.876445750248,nan,nan,nan,nan,nan
train,375,96,4640.424647302096,61.53846153846154,46.98795180722892,177.38003540039062,0.6960000000001401,0.8799999999995919
val,375,96,5687.331379156585,nan,nan,nan,nan,nan
train,376,96,937.3831056758488,51.02040816326531,42.5531914893617,501.31787109375,0.6950880000001405,0.8814399999995907
val,376,96,170.3476726835184,nan,nan,nan,nan,nan
train,377,96,24.788725755020494,41.53846153846154,32.25806451612903,216.56321716308594,0.6941760000001409,0.8828799999995894
val,377,96,11863.93820840799,nan,nan,nan,nan,nan
train,378,96,-3449.3236135577904,53.125,78.125,155.40985107421875,0.6932640000001413,0.8843199999995882
val,378,96,-5095.419922311169,nan,nan,nan,nan,nan
train,379,96,1284.2586945859518,46.0,54.347826086956516,369.233154296875,0.6923520000001417,0.885759999999587
val,379,96,3674.6890578265984,nan,nan,nan,nan,nan
train,380,96,8435.841560799854,0.0,34.375,240.43975830078125,0.6914400000001422,0.8871999999995858
val,380,96,14201.372530608882,nan,nan,nan,nan,nan
train,381,96,-56.93946717910361,50.0,46.875,65.80529022216797,0.6905280000001426,0.8886399999995845
val,381,96,14096.05279139434,nan,nan,nan,nan,nan
train,382,96,2486.920659370534,53.333333333333336,60.60606060606061,258.100830078125,0.689616000000143,0.8900799999995833
val,382,96,-5937.723094946903,nan,nan,nan,nan,nan
train,383,96,-1844.5987081035112,21.052631578947366,65.51724137931035,231.6536865234375,0.6887040000001434,0.8915199999995821
val,383,96,6166.483811169728,nan,nan,nan,nan,nan
train,384,96,1573.3064095111445,34.883720930232556,50.943396226415096,254.19801330566406,0.6877920000001438,0.8929599999995809
val,384,96,-850.9034778305233,nan,nan,nan,nan,nan
train,385,96,875.0215962967079,47.82608695652174,56.16438356164384,170.16748046875,0.6868800000001443,0.8943999999995796
val,385,96,14731.860756010577,nan,nan,nan,nan,nan
train,386,96,-2756.797215989379,35.294117647058826,59.49367088607595,50.76151657104492,0.6859680000001447,0.8958399999995784
val,386,96,-7173.372037650066,nan,nan,nan,nan,nan
train,387,96,798.1295199503259,63.33333333333333,34.84848484848485,316.021240234375,0.6850560000001451,0.8972799999995772
val,387,96,2640.8952662777383,nan,nan,nan,nan,nan
train,388,96,-554.0733810267983,50.0,50.0,177.9228515625,0.6841440000001455,0.898719999999576
val,388,96,-1969.4096280317945,nan,nan,nan,nan,nan
train,389,96,-11426.838013740606,100.0,33.69565217391305,141.0365753173828,0.683232000000146,0.9001599999995747
val,389,96,-3687.9586597653424,nan,nan,nan,nan,nan
train,390,96,111.09061103896114,55.00000000000001,44.73684210526316,426.7200927734375,0.6823200000001464,0.9015999999995735
val,390,96,-1399.6684613458956,nan,nan,nan,nan,nan
train,391,96,1420.6602070048327,33.92857142857143,62.5,198.24249267578125,0.6814080000001468,0.9030399999995723
val,391,96,1551.8424132522891,nan,nan,nan,nan,nan
train,392,96,12.729347275061102,38.23529411764706,54.83870967741935,189.39163208007812,0.6804960000001472,0.9044799999995711
val,392,96,12630.81113360208,nan,nan,nan,nan,nan
train,393,96,557.2979660448988,62.16216216216216,31.818181818181817,52.536888122558594,0.6795840000001476,0.9059199999995698
val,393,96,7848.541262602986,nan,nan,nan,nan,nan
train,394,96,2968.3582814460797,62.5,30.0,82.94598388671875,0.678672000000148,0.9073599999995686
val,394,96,3335.252456870084,nan,nan,nan,nan,nan
train,395,96,-6669.373473866865,70.0,50.0,78.02792358398438,0.6777600000001485,0.9087999999995674
val,395,96,13827.029240518947,nan,nan,nan,nan,nan
train,396,96,3928.0207982503744,76.92307692307693,54.21686746987952,179.50827026367188,0.6768480000001489,0.9102399999995662
val,396,96,15574.614746313582,nan,nan,nan,nan,nan
train,397,96,15.230032114800906,83.33333333333334,73.07692307692307,107.03558349609375,0.6759360000001493,0.911679999999565
val,397,96,8186.515735490547,nan,nan,nan,nan,nan
train,398,96,-456.6866121676221,18.6046511627907,43.39622641509434,74.78463745117188,0.6750240000001497,0.9131199999995637
val,398,96,-6146.3295877303235,nan,nan,nan,nan,nan
train,399,96,-330.94701511629296,39.02439024390244,43.63636363636363,135.11654663085938,0.6741120000001501,0.9145599999995625
val,399,96,-1891.1604159416354,nan,nan,nan,nan,nan
train,400,96,-9481.869078577032,20.0,40.65934065934066,237.27833557128906,0.6732000000001506,0.9159999999995613
val,400,96,13595.716724875407,nan,nan,nan,nan,nan
